version_id,anexa,sheet,source_row,cod,coduri,functie,sinonime,regim,tip_post,nivel_administrativ,banda_populatie,grad_treapta,vechime,studii,sectiune,coef_min,coef_max,coeficienti,coef_labels,needs_review
2026-07-17,VIII,VIII CII A 3_local2,19,82.60128002.07.1,82.60128002.07.1,Consilier; expert; inspector de specialitate; revizor contabil; arhitect; referent de specialitate; inspector casier,Consilier|expert|inspector de specialitate|revizor contabil|arhitect|referent de specialitate|inspector casier,personal contractual,execuție,,50.000-200.000,gradul I A,,S,b) Coeficienți de salarizare pentru funcţii de executie,1.7997262499999997,1.7997262499999997,1.79972625,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local2,20,82.60128002.07.2,82.60128002.07.2,Consilier; expert; inspector de specialitate; revizor contabil; arhitect; referent de specialitate; inspector casier,Consilier|expert|inspector de specialitate|revizor contabil|arhitect|referent de specialitate|inspector casier,personal contractual,execuție,,50.000-200.000,gradul I,,S,b) Coeficienți de salarizare pentru funcţii de executie,1.7384750624999998,1.7384750624999998,1.738475062,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local2,21,82.60128002.07.3,82.60128002.07.3,Consilier; expert; inspector de specialitate; revizor contabil; arhitect; referent de specialitate; inspector casier,Consilier|expert|inspector de specialitate|revizor contabil|arhitect|referent de specialitate|inspector casier,personal contractual,execuție,,50.000-200.000,gradul II,,S,b) Coeficienți de salarizare pentru funcţii de executie,1.580431875,1.580431875,1.580431875,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local2,22,82.60128002.07.4,82.60128002.07.4,Consilier; expert; inspector de specialitate; revizor contabil; arhitect; referent de specialitate; inspector casier,Consilier|expert|inspector de specialitate|revizor contabil|arhitect|referent de specialitate|inspector casier,personal contractual,execuție,,50.000-200.000,debutant,,S,b) Coeficienți de salarizare pentru funcţii de executie,1.522185,1.522185,1.522185,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local2,23,82.60128003.01.1,82.60128003.01.1,Consilier juridic,Consilier juridic,personal contractual,execuție,,50.000-200.000,gradul I A,,S,b) Coeficienți de salarizare pentru funcţii de executie,1.7997262499999997,1.7997262499999997,1.79972625,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local2,24,82.60128003.01.2,82.60128003.01.2,Consilier juridic,Consilier juridic,personal contractual,execuție,,50.000-200.000,gradul I,,S,b) Coeficienți de salarizare pentru funcţii de executie,1.7384750624999998,1.7384750624999998,1.738475062,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local2,25,82.60128003.01.3,82.60128003.01.3,Consilier juridic,Consilier juridic,personal contractual,execuție,,50.000-200.000,gradul II,,S,b) Coeficienți de salarizare pentru funcţii de executie,1.580431875,1.580431875,1.580431875,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local2,26,82.60128003.01.4,82.60128003.01.4,Consilier juridic,Consilier juridic,personal contractual,execuție,,50.000-200.000,debutant,,S,b) Coeficienți de salarizare pentru funcţii de executie,1.522185,1.522185,1.522185,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local2,27,82.60128004.09.1,82.60128004.09.1,Tehnician-economist; secretar superior; interpret relaţii; interpret profesional; conductor arhitect; inspector; referent; subinginer; arhivist,Tehnician-economist|secretar superior|interpret relaţii|interpret profesional|conductor arhitect|inspector|referent|subinginer|arhivist,personal contractual,execuție,,50.000-200.000,gradul I A,,SSD,b) Coeficienți de salarizare pentru funcţii de executie,1.5256395000000003,1.5256395000000003,1.5256395,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local2,28,82.60128004.09.2,82.60128004.09.2,Tehnician-economist; secretar superior; interpret relaţii; interpret profesional; conductor arhitect; inspector; referent; subinginer; arhivist,Tehnician-economist|secretar superior|interpret relaţii|interpret profesional|conductor arhitect|inspector|referent|subinginer|arhivist,personal contractual,execuție,,50.000-200.000,gradul I,,SSD,b) Coeficienți de salarizare pentru funcţii de executie,1.473716475,1.473716475,1.473716475,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local2,29,82.60128004.09.3,82.60128004.09.3,Tehnician-economist; secretar superior; interpret relaţii; interpret profesional; conductor arhitect; inspector; referent; subinginer; arhivist,Tehnician-economist|secretar superior|interpret relaţii|interpret profesional|conductor arhitect|inspector|referent|subinginer|arhivist,personal contractual,execuție,,50.000-200.000,gradul II,,SSD,b) Coeficienți de salarizare pentru funcţii de executie,1.39194,1.39194,1.39194,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local2,30,82.60128004.09.4,82.60128004.09.4,Tehnician-economist; secretar superior; interpret relaţii; interpret profesional; conductor arhitect; inspector; referent; subinginer; arhivist,Tehnician-economist|secretar superior|interpret relaţii|interpret profesional|conductor arhitect|inspector|referent|subinginer|arhivist,personal contractual,execuție,,50.000-200.000,debutant,,SSD,b) Coeficienți de salarizare pentru funcţii de executie,1.360305,1.360305,1.360305,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local2,31,82.60128005.04.1,82.60128005.04.1,Referent; inspector; arhivar; referent casier,Referent|inspector|arhivar|referent casier,personal contractual,execuție,,50.000-200.000,gradul I A,,M,b) Coeficienți de salarizare pentru funcţii de executie,1.4722421175,1.4722421175,1.472242118,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local2,32,82.60128005.04.2,82.60128005.04.2,Referent; inspector; arhivar; referent casier,Referent|inspector|arhivar|referent casier,personal contractual,execuție,,50.000-200.000,gradul I,,M,b) Coeficienți de salarizare pentru funcţii de executie,1.422136398375,1.422136398375,1.422136398,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local2,33,82.60128005.04.3,82.60128005.04.3,Referent; inspector; arhivar; referent casier,Referent|inspector|arhivar|referent casier,personal contractual,execuție,,50.000-200.000,gradul II,,M,b) Coeficienți de salarizare pentru funcţii de executie,1.3432221,1.3432221,1.3432221,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local2,34,82.60128005.04.4,82.60128005.04.4,Referent; inspector; arhivar; referent casier,Referent|inspector|arhivar|referent casier,personal contractual,execuție,,50.000-200.000,debutant,,M,b) Coeficienți de salarizare pentru funcţii de executie,1.3058927999999999,1.3058927999999999,1.3058928,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local2,35,82.60128006.01.1,82.60128006.01.1,Agent agricol,Agent agricol,personal contractual,execuție,,50.000-200.000,gradul I,,M,b) Coeficienți de salarizare pentru funcţii de executie,1.3621055867120624,1.3621055867120624,1.362105587,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local2,36,82.60128006.01.1,82.60128006.01.1,Agent agricol,Agent agricol,personal contractual,execuție,,50.000-200.000,gradul II,,M;G,b) Coeficienți de salarizare pentru funcţii de executie,1.3521055867120624,1.3521055867120624,1.352105587,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local2,37,82.60128006.01.2,82.60128006.01.2,Agent agricol,Agent agricol,personal contractual,execuție,,50.000-200.000,debutant,,M;G,b) Coeficienți de salarizare pentru funcţii de executie,1.2507688295999997,1.2507688295999997,1.25076883,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local2,38,82.60128007.03.1,82.60128007.03.1,Stenodactilograf; secretar-dactilograf; dactilograf,Stenodactilograf|secretar-dactilograf|dactilograf,personal contractual,execuție,,50.000-200.000,gradul I A,,M,b) Coeficienți de salarizare pentru funcţii de executie,1.3621055867120624,1.3621055867120624,1.362105587,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local2,39,82.60128007.03.2,82.60128007.03.2,Stenodactilograf; secretar-dactilograf; dactilograf,Stenodactilograf|secretar-dactilograf|dactilograf,personal contractual,execuție,,50.000-200.000,gradul I,,M;G,b) Coeficienți de salarizare pentru funcţii de executie,1.2865223959499996,1.2865223959499996,1.286522396,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local2,40,82.60128007.03.3,82.60128007.03.3,Stenodactilograf; secretar-dactilograf; dactilograf,Stenodactilograf|secretar-dactilograf|dactilograf,personal contractual,execuție,,50.000-200.000,debutant,,M;G,b) Coeficienți de salarizare pentru funcţii de executie,1.2507688295999997,1.2507688295999997,1.25076883,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local2,41,82.60128008.01.1,82.60128008.01.1,Secretar,Secretar,personal contractual,execuție,,50.000-200.000,gradul I,,M;G,b) Coeficienți de salarizare pentru funcţii de executie,1.2865223959499996,1.2865223959499996,1.286522396,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local2,42,82.60128008.01.2,82.60128008.01.2,Secretar,Secretar,personal contractual,execuție,,50.000-200.000,debutant,,M;G,b) Coeficienți de salarizare pentru funcţii de executie,1.2507688295999997,1.2507688295999997,1.25076883,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local2,43,82.60128009.01.1,82.60128009.01.1,Administrator,Administrator,personal contractual,execuție,,50.000-200.000,gradul I,,M,b) Coeficienți de salarizare pentru funcţii de executie,1.3621055867120624,1.3621055867120624,1.362105587,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local2,44,82.60128009.01.2,82.60128009.01.2,Administrator,Administrator,personal contractual,execuție,,50.000-200.000,gradul II,,M,b) Coeficienți de salarizare pentru funcţii de executie,1.2865223959499996,1.2865223959499996,1.286522396,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local2,45,82.60128010.01.1,82.60128010.01.1,Șef depozit,Șef depozit,personal contractual,execuție,,50.000-200.000,gradul I,,M,b) Coeficienți de salarizare pentru funcţii de executie,1.3621055867120624,1.3621055867120624,1.362105587,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local2,46,82.60128010.01.2,82.60128010.01.2,Șef depozit,Șef depozit,personal contractual,execuție,,50.000-200.000,gradul II,,M,b) Coeficienți de salarizare pentru funcţii de executie,1.2865223959499996,1.2865223959499996,1.286522396,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local2,47,82.60128011.02.1,82.60128011.02.1,Casier; magaziner,Casier|magaziner,personal contractual,execuție,,50.000-200.000,gradul I,,M;G,b) Coeficienți de salarizare pentru funcţii de executie,1.3621055867120624,1.3621055867120624,1.362105587,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local2,48,82.60128011.02.2,82.60128011.02.2,Casier; magaziner,Casier|magaziner,personal contractual,execuție,,50.000-200.000,gradul II,,M;G,b) Coeficienți de salarizare pentru funcţii de executie,1.2865223959499996,1.2865223959499996,1.286522396,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local2,49,82.60128012.02.1,82.60128012.02.1,Șef formație paza/pompieri,Șef formație paza|pompieri,personal contractual,execuție,,50.000-200.000,,,M;G,b) Coeficienți de salarizare pentru funcţii de executie,1.3621055867120624,1.3621055867120624,1.362105587,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local2,50,82.60128013.07.1,82.60128013.07.1,Portar; paznic; pompier; guard; bufetier; manipulant bunuri; cueier,Portar|paznic|pompier|guard|bufetier|manipulant bunuri|cueier,personal contractual,execuție,,50.000-200.000,,,M;G,b) Coeficienți de salarizare pentru funcţii de executie,1.2667581956422178,1.2667581956422178,1.266758196,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local2,51,82.60128014.02.1,82.60128014.02.1,Bucătar; lenjereasă,Bucătar|lenjereasă,personal contractual,execuție,,50.000-200.000,,,M;G,b) Coeficienți de salarizare pentru funcţii de executie,1.2865223959499996,1.2865223959499996,1.286522396,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local2,52,82.60128015.01.1,82.60128015.01.1,Îngrijitor,Îngrijitor,personal contractual,execuție,,50.000-200.000,gradul I,,M;G,b) Coeficienți de salarizare pentru funcţii de executie,1.2865223959499996,1.2865223959499996,1.286522396,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local2,53,82.60128015.01.2,82.60128015.01.2,Îngrijitor,Îngrijitor,personal contractual,execuție,,50.000-200.000,debutant,,M;G,b) Coeficienți de salarizare pentru funcţii de executie,1.2507688295999997,1.2507688295999997,1.25076883,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local2,54,82.60128016.01.1,82.60128016.01.1,Maistru,Maistru,personal contractual,execuție,,50.000-200.000,gradul I,,M;G,b) Coeficienți de salarizare pentru funcţii de executie,1.3621055867120624,1.3621055867120624,1.362105587,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local2,55,82.60128016.01.2,82.60128016.01.2,Maistru,Maistru,personal contractual,execuție,,50.000-200.000,gradul II,,M;G,b) Coeficienți de salarizare pentru funcţii de executie,1.2865223959499996,1.2865223959499996,1.286522396,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local2,56,82.60128017.01.1,82.60128017.01.1,Șofer,Șofer,personal contractual,execuție,,50.000-200.000,gradul I,,M;G,b) Coeficienți de salarizare pentru funcţii de executie,1.3621055867120624,1.3621055867120624,1.362105587,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local2,57,82.60128017.01.2,82.60128017.01.2,Șofer,Șofer,personal contractual,execuție,,50.000-200.000,gradul II,,M;G,b) Coeficienți de salarizare pentru funcţii de executie,1.2865223959499996,1.2865223959499996,1.286522396,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local2,58,82.60128018.01.1,82.60128018.01.1,Muncitor calificat,Muncitor calificat,personal contractual,execuție,,50.000-200.000,gradul I,,M;G,b) Coeficienți de salarizare pentru funcţii de executie,1.3621055867120624,1.3621055867120624,1.362105587,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local2,59,82.60128018.01.2,82.60128018.01.2,Muncitor calificat,Muncitor calificat,personal contractual,execuție,,50.000-200.000,gradul II,,M;G,b) Coeficienți de salarizare pentru funcţii de executie,1.2865223959499996,1.2865223959499996,1.286522396,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local2,60,82.60128018.01.3,82.60128018.01.3,Muncitor calificat,Muncitor calificat,personal contractual,execuție,,50.000-200.000,gradul III,,M;G,b) Coeficienți de salarizare pentru funcţii de executie,1.273,1.273,1.273,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local2,61,82.60128018.01.4,82.60128018.01.4,Muncitor calificat,Muncitor calificat,personal contractual,execuție,,50.000-200.000,gradul IV,,M;G,b) Coeficienți de salarizare pentru funcţii de executie,1.2507688295999997,1.2507688295999997,1.25076883,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local2,62,82.60128019.01.1,82.60128019.01.1,Muncitor necalificat,Muncitor necalificat,personal contractual,execuție,,50.000-200.000,gradul I,,M;G,b) Coeficienți de salarizare pentru funcţii de executie,1.2507688295999997,1.2507688295999997,1.25076883,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local2,63,82.60128019.01.2,82.60128019.01.2,Muncitor necalificat,Muncitor necalificat,personal contractual,execuție,,50.000-200.000,gradul II - fara sporuri,,M;G,b) Coeficienți de salarizare pentru funcţii de executie,1.1882303881199996,1.1882303881199996,1.188230388,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local2,65,82.60129001.01.1,82.60129001.01.1,Salvator montan,Salvator montan,personal contractual,execuție,,50.000-200.000,gradul I,,M;G,c) Funcţii utilizate în cadrul serviciilor publice de salvamont din subordinea consiliilor judeţene şi locale,1.7384750624999998,1.7384750624999998,1.738475062,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local2,66,82.60129001.01.2,82.60129001.01.2,Salvator montan,Salvator montan,personal contractual,execuție,,50.000-200.000,gradul II,,M;G,c) Funcţii utilizate în cadrul serviciilor publice de salvamont din subordinea consiliilor judeţene şi locale,1.580431875,1.580431875,1.580431875,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local2,67,82.60129001.01.3,82.60129001.01.3,Salvator montan,Salvator montan,personal contractual,execuție,,50.000-200.000,gradul III,,M;G,c) Funcţii utilizate în cadrul serviciilor publice de salvamont din subordinea consiliilor judeţene şi locale,1.522185,1.522185,1.522185,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local2,69,82.60130001.01.1,82.60130001.01.1,Şef serviciu voluntar pentru situaţii de urgenţă,Şef serviciu voluntar pentru situaţii de urgenţă,personal contractual,execuție,,50.000-200.000,,,M;G,d) Funcţii utilizate în cadrul serviciilor voluntare pentru situaţii de urgenţă din subordinea consiliilor locale,1.9286873239436617,1.9286873239436617,1.928687324,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local2,70,82.60130002.01.1,82.60130002.01.1,Şef compartiment pentru prevenire,Şef compartiment pentru prevenire,personal contractual,execuție,,50.000-200.000,,,M;G,d) Funcţii utilizate în cadrul serviciilor voluntare pentru situaţii de urgenţă din subordinea consiliilor locale,1.8322529577464786,1.8322529577464786,1.832252958,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local2,71,82.60130003.02.1,82.60130003.02.1,Şef formaţie intervenţie; salvare şi prim ajutor,Şef formaţie intervenţie|salvare şi prim ajutor,personal contractual,execuție,,50.000-200.000,,,M;G,d) Funcţii utilizate în cadrul serviciilor voluntare pentru situaţii de urgenţă din subordinea consiliilor locale,1.8322529577464786,1.8322529577464786,1.832252958,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local2,72,82.60130004.01.1,82.60130004.01.1,Specialist pentru prevenire,Specialist pentru prevenire,personal contractual,execuție,,50.000-200.000,,,M;G,d) Funcţii utilizate în cadrul serviciilor voluntare pentru situaţii de urgenţă din subordinea consiliilor locale,1.3621055867120624,1.3621055867120624,1.362105587,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local2,73,82.60130005.01.1,82.60130005.01.1,Servant pompier,Servant pompier,personal contractual,execuție,,50.000-200.000,,,M;G,d) Funcţii utilizate în cadrul serviciilor voluntare pentru situaţii de urgenţă din subordinea consiliilor locale,1.273,1.273,1.273,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local2,74,82.60130006.01.1,82.60130006.01.1,Şef grupă intervenţie,Şef grupă intervenţie,personal contractual,execuție,,50.000-200.000,,,M;G,d) Funcţii utilizate în cadrul serviciilor voluntare pentru situaţii de urgenţă din subordinea consiliilor locale,1.7406403098591545,1.7406403098591545,1.74064031,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local2,75,82.60130007.01.1,82.60130007.01.1,Şef echipă specializată,Şef echipă specializată,personal contractual,execuție,,50.000-200.000,,,M;G,d) Funcţii utilizate în cadrul serviciilor voluntare pentru situaţii de urgenţă din subordinea consiliilor locale,1.7406403098591545,1.7406403098591545,1.74064031,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local2,76,82.60130008.01.1,82.60130008.01.1,Mecanic utilaj,Mecanic utilaj,personal contractual,execuție,,50.000-200.000,,,M;G,d) Funcţii utilizate în cadrul serviciilor voluntare pentru situaţii de urgenţă din subordinea consiliilor locale,1.3621055867120624,1.3621055867120624,1.362105587,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local2,77,82.60130009.01.1,82.60130009.01.1,Conducător autospecială,Conducător autospecială,personal contractual,execuție,,50.000-200.000,,,M;G,d) Funcţii utilizate în cadrul serviciilor voluntare pentru situaţii de urgenţă din subordinea consiliilor locale,1.3621055867120624,1.3621055867120624,1.362105587,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local3,10,82.60127001.01.2,82.60127001.01.2,Director general,Director general,personal contractual,conducere,,10.000-50.000,,,S,a) Coeficienți de salarizare pentru funcţii de conducere,3.0096000000000003,3.0096000000000003,3.0096,Grad managerial,0
2026-07-17,VIII,VIII CII A 3_local3,11,82.60127002.01.2,82.60127002.01.2,Director general adjunct,Director general adjunct,personal contractual,conducere,,10.000-50.000,,,S,a) Coeficienți de salarizare pentru funcţii de conducere,2.70864,2.70864,2.70864,Grad managerial,0
2026-07-17,VIII,VIII CII A 3_local3,12,82.60127003.04.2,82.60127003.04.2,Director; inspector șef; șef sector; șef compartiment,Director|inspector șef|șef sector|șef compartiment,personal contractual,conducere,,10.000-50.000,,,S,a) Coeficienți de salarizare pentru funcţii de conducere,2.70864,2.70864,2.70864,Grad managerial,0
2026-07-17,VIII,VIII CII A 3_local3,13,82.60127004.04.2,82.60127004.04.2,Director adjunct; inspector șef adjunct; contabil șef; inginer șef,Director adjunct|inspector șef adjunct|contabil șef|inginer șef,personal contractual,conducere,,10.000-50.000,,,S,a) Coeficienți de salarizare pentru funcţii de conducere,2.4684799999999996,2.4684799999999996,2.46848,Grad managerial,0
2026-07-17,VIII,VIII CII A 3_local3,14,82.60127005.02.2,82.60127005.02.2,Şef serviciu; șef secție,Şef serviciu|șef secție,personal contractual,conducere,,10.000-50.000,,,S,a) Coeficienți de salarizare pentru funcţii de conducere,2.3920000000000003,2.3920000000000003,2.392,Grad managerial,0
2026-07-17,VIII,VIII CII A 3_local3,15,82.60127006.04.2,82.60127006.04.2,Şef atelier; șef laborator; șef oficiu,Şef atelier|șef laborator|șef oficiu,personal contractual,conducere,,10.000-50.000,,,S,a) Coeficienți de salarizare pentru funcţii de conducere,2.204214084507042,2.204214084507042,2.204214085,Grad managerial,0
2026-07-17,VIII,VIII CII A 3_local3,17,82.60128001.01.1,82.60128001.01.1,Auditor,Auditor,personal contractual,execuție,,10.000-50.000,gradul I A,,S,b) Coeficienți de salarizare pentru funcţii de executie,1.7007413062500003,1.7007413062500003,1.700741306,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local3,18,82.60128001.01.2,82.60128001.01.2,Auditor,Auditor,personal contractual,execuție,,10.000-50.000,gradul I,,S,b) Coeficienți de salarizare pentru funcţii de executie,1.6428589340625,1.6428589340625,1.642858934,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local3,19,82.60128001.01.3,82.60128001.01.3,Auditor,Auditor,personal contractual,execuție,,10.000-50.000,gradul II,,S,b) Coeficienți de salarizare pentru funcţii de executie,1.493508121875,1.493508121875,1.493508122,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local3,20,82.60128002.07.1,82.60128002.07.1,Consilier; expert; inspector de specialitate; revizor contabil; arhitect; referent de specialitate; inspector casier,Consilier|expert|inspector de specialitate|revizor contabil|arhitect|referent de specialitate|inspector casier,personal contractual,execuție,,10.000-50.000,gradul I A,,S,b) Coeficienți de salarizare pentru funcţii de executie,1.6197536249999998,1.6197536249999998,1.619753625,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local3,21,82.60128002.07.2,82.60128002.07.2,Consilier; expert; inspector de specialitate; revizor contabil; arhitect; referent de specialitate; inspector casier,Consilier|expert|inspector de specialitate|revizor contabil|arhitect|referent de specialitate|inspector casier,personal contractual,execuție,,10.000-50.000,gradul I,,S,b) Coeficienți de salarizare pentru funcţii de executie,1.5646275562499998,1.5646275562499998,1.564627556,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local3,22,82.60128002.07.3,82.60128002.07.3,Consilier; expert; inspector de specialitate; revizor contabil; arhitect; referent de specialitate; inspector casier,Consilier|expert|inspector de specialitate|revizor contabil|arhitect|referent de specialitate|inspector casier,personal contractual,execuție,,10.000-50.000,gradul II,,S,b) Coeficienți de salarizare pentru funcţii de executie,1.4223886875,1.4223886875,1.422388688,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local3,23,82.60128002.07.4,82.60128002.07.4,Consilier; expert; inspector de specialitate; revizor contabil; arhitect; referent de specialitate; inspector casier,Consilier|expert|inspector de specialitate|revizor contabil|arhitect|referent de specialitate|inspector casier,personal contractual,execuție,,10.000-50.000,debutant,,S,b) Coeficienți de salarizare pentru funcţii de executie,1.3699664999999999,1.3699664999999999,1.3699665,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local3,24,82.60128003.01.1,82.60128003.01.1,Consilier juridic,Consilier juridic,personal contractual,execuție,,10.000-50.000,gradul I A,,S,b) Coeficienți de salarizare pentru funcţii de executie,1.6197536249999998,1.6197536249999998,1.619753625,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local3,25,82.60128003.01.2,82.60128003.01.2,Consilier juridic,Consilier juridic,personal contractual,execuție,,10.000-50.000,gradul I,,S,b) Coeficienți de salarizare pentru funcţii de executie,1.5646275562499998,1.5646275562499998,1.564627556,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local3,26,82.60128003.01.3,82.60128003.01.3,Consilier juridic,Consilier juridic,personal contractual,execuție,,10.000-50.000,gradul II,,S,b) Coeficienți de salarizare pentru funcţii de executie,1.4223886875,1.4223886875,1.422388688,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local3,27,82.60128003.01.4,82.60128003.01.4,Consilier juridic,Consilier juridic,personal contractual,execuție,,10.000-50.000,debutant,,S,b) Coeficienți de salarizare pentru funcţii de executie,1.3699664999999999,1.3699664999999999,1.3699665,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local3,28,82.60128004.09.1,82.60128004.09.1,Tehnician-economist; secretar superior; interpret relaţii; interpret profesional; conductor arhitect; inspector; referent; subinginer; arhivist,Tehnician-economist|secretar superior|interpret relaţii|interpret profesional|conductor arhitect|inspector|referent|subinginer|arhivist,personal contractual,execuție,,10.000-50.000,gradul I A,,SSD,b) Coeficienți de salarizare pentru funcţii de executie,1.3730755500000003,1.3730755500000003,1.37307555,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local3,29,82.60128004.09.2,82.60128004.09.2,Tehnician-economist; secretar superior; interpret relaţii; interpret profesional; conductor arhitect; inspector; referent; subinginer; arhivist,Tehnician-economist|secretar superior|interpret relaţii|interpret profesional|conductor arhitect|inspector|referent|subinginer|arhivist,personal contractual,execuție,,10.000-50.000,gradul I,,SSD,b) Coeficienți de salarizare pentru funcţii de executie,1.3263448275,1.3263448275,1.326344828,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local3,30,82.60128004.09.3,82.60128004.09.3,Tehnician-economist; secretar superior; interpret relaţii; interpret profesional; conductor arhitect; inspector; referent; subinginer; arhivist,Tehnician-economist|secretar superior|interpret relaţii|interpret profesional|conductor arhitect|inspector|referent|subinginer|arhivist,personal contractual,execuție,,10.000-50.000,gradul II,,SSD,b) Coeficienți de salarizare pentru funcţii de executie,1.252746,1.252746,1.252746,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local3,31,82.60128004.09.4,82.60128004.09.4,Tehnician-economist; secretar superior; interpret relaţii; interpret profesional; conductor arhitect; inspector; referent; subinginer; arhivist,Tehnician-economist|secretar superior|interpret relaţii|interpret profesional|conductor arhitect|inspector|referent|subinginer|arhivist,personal contractual,execuție,,10.000-50.000,debutant,,SSD,b) Coeficienți de salarizare pentru funcţii de executie,1.2242745000000002,1.2242745000000002,1.2242745,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local3,32,82.60128005.04.1,82.60128005.04.1,Referent; inspector; arhivar; referent casier,Referent|inspector|arhivar|referent casier,personal contractual,execuție,,10.000-50.000,gradul I A,,M,b) Coeficienți de salarizare pentru funcţii de executie,1.32501790575,1.32501790575,1.325017906,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local3,33,82.60128005.04.2,82.60128005.04.2,Referent; inspector; arhivar; referent casier,Referent|inspector|arhivar|referent casier,personal contractual,execuție,,10.000-50.000,gradul I,,M,b) Coeficienți de salarizare pentru funcţii de executie,1.2799227585375,1.2799227585375,1.279922759,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local3,34,82.60128005.04.3,82.60128005.04.3,Referent; inspector; arhivar; referent casier,Referent|inspector|arhivar|referent casier,personal contractual,execuție,,10.000-50.000,gradul II,,M,b) Coeficienți de salarizare pentru funcţii de executie,1.20889989,1.20889989,1.20889989,Gradația 0,0
2026-07-17,VIII,VIII CII A 3_local3,35,82.60128005.04.4,82.60128005.04.4,Referent; inspector; arhivar; referent casier,Referent|inspector|arhivar|referent casier,personal contractual,execuție,,10.000-50.000,debutant,,M,b) Coeficienți de salarizare pentru funcţii de executie,1.17530352,1.17530352,1.17530352,Gradația 0,0
